uid,title,types,sourceTypes,source,names,links,citations,identifiers,keywords
WOS:A1978FX03200029,MECHANISMS AND MODELS OF CLIMATIC CHANGE,['Article'],['Article'],"{'sourceTitle': 'NATURE', 'publishYear': 1978, 'volume': '276', 'issue': '5686', 'pages': {'range': '339-342', 'begin': '339', 'end': '342', 'count': 4}}","{'authors': [{'displayName': 'SHUTTS, GJ', 'wosStandard': 'SHUTTS, GJ', 'researcherId': 'AAT-1833-2021'}, {'displayName': 'GREEN, JSA', 'wosStandard': 'GREEN, JSA', 'researcherId': 'EZG-9335-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1978FX03200029&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1978FX03200029&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1978FX03200029&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 7}]","{'doi': '10.1038/276339a0', 'issn': '0028-0836', 'eissn': '1476-4687'}",{'authorKeywords': []}
WOS:A1978GB85500001,"GONDWANAN GLACIATION, CYCLOTHEMS, CONTINENTAL POSITIONING, AND CLIMATE CHANGE",['Article'],['Article'],"{'sourceTitle': 'AMERICAN JOURNAL OF SCIENCE', 'publishYear': 1978, 'volume': '278', 'issue': '10', 'pages': {'range': '1345-1372', 'begin': '1345', 'end': '1372', 'count': 28}}","{'authors': [{'displayName': 'CROWELL, JC', 'wosStandard': 'CROWELL, JC', 'researcherId': 'CMF-6028-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1978GB85500001&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1978GB85500001&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1978GB85500001&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 249}]","{'doi': '10.2475/ajs.278.10.1345', 'issn': '0002-9599'}",{'authorKeywords': []}
WOS:A1979HV05900009,DECLINE OF THE DESERT-LOCUST PLAGUE IN THE 1960S - CONTROL OPERATIONS OR NATURAL CAUSES,['Article'],['Article'],"{'sourceTitle': 'PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES', 'publishYear': 1979, 'volume': '287', 'issue': '1022', 'pages': {'range': '315-344', 'begin': '315', 'end': '344', 'count': 30}}","{'authors': [{'displayName': 'RAINEY, RC', 'wosStandard': 'RAINEY, RC', 'researcherId': 'FUZ-8056-2022'}, {'displayName': 'BETTS, E', 'wosStandard': 'BETTS, E', 'researcherId': 'CGK-1790-2022'}, {'displayName': 'LUMLEY, A', 'wosStandard': 'LUMLEY, A', 'researcherId': 'ILY-9124-2023'}, {'displayName': 'LAMB, HH', 'wosStandard': 'LAMB, HH', 'researcherId': 'FEO-0865-2022'}, {'displayName': 'GUNN, DL', 'wosStandard': 'GUNN, DL', 'researcherId': 'EVM-2008-2022'}, {'displayName': 'HEMMING, CF', 'wosStandard': 'HEMMING, CF', 'researcherId': 'EXX-8970-2022'}, {'displayName': 'WALOFF, Z', 'wosStandard': 'WALOFF, Z', 'researcherId': 'GGR-2173-2022'}, {'displayName': 'JOYCE, RJV', 'wosStandard': 'JOYCE, RJV', 'researcherId': 'CXM-6271-2022'}, {'displayName': 'YEO, D', 'wosStandard': 'YEO, D', 'researcherId': 'GJI-6528-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979HV05900009&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979HV05900009&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979HV05900009&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 17}]","{'doi': '10.1098/rstb.1979.0065', 'issn': '0962-8436', 'eissn': '1471-2970'}",{'authorKeywords': []}
WOS:A1979HU49500002,EXTINCTION AND EXTIRPATION IN THE HERPETOFAUNA OF THE SOUTHERN HIGH-PLAINS WITH EMPHASIS ON GEOCHELONE-WILSONI (TESTUDINIDAE),['Article'],['Article'],"{'sourceTitle': 'HERPETOLOGICA', 'publishYear': 1979, 'volume': '35', 'issue': '3', 'pages': {'range': '198-206', 'begin': '198', 'end': '206', 'count': 9}}","{'authors': [{'displayName': 'MOODIE, KB', 'wosStandard': 'MOODIE, KB', 'researcherId': 'DGI-6463-2022'}, {'displayName': 'VANDEVENDER, TR', 'wosStandard': 'VANDEVENDER, TR', 'researcherId': 'EDG-3858-2022'}]}",{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979HU49500002&DestLinkType=FullRecord&DestApp=WOS_CPL'},"[{'db': 'WOK', 'count': 24}]","{'issn': '0018-0831', 'eissn': '1938-5099'}",{'authorKeywords': []}
WOS:A1979GZ34500007,TEMPERING AND TAMPERING WITH THE ORCHARD CLIMATE,['Article'],['Article'],"{'sourceTitle': 'GARTENBAUWISSENSCHAFT', 'publishYear': 1979, 'volume': '44', 'issue': '3', 'pages': {'range': '129-133', 'begin': '129', 'end': '133', 'count': 5}}","{'authors': [{'displayName': 'STANHILL, G', 'wosStandard': 'STANHILL, G', 'researcherId': 'GGO-8366-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GZ34500007&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GZ34500007&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GZ34500007&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 1}]",{'issn': '0016-478X'},{'authorKeywords': []}
WOS:A1979GN79700007,"MULTIVARIATE STATISTICAL ESTIMATES OF HOLOCENE VEGETATION AND CLIMATE CHANGE, FOREST-TUNDRA TRANSITION ZONE, NWT, CANADA",['Article'],['Article'],"{'sourceTitle': 'QUATERNARY RESEARCH', 'publishYear': 1979, 'volume': '11', 'issue': '1', 'pages': {'range': '125-140', 'begin': '125', 'end': '140', 'count': 16}}","{'authors': [{'displayName': 'KAY, PA', 'wosStandard': 'KAY, PA', 'researcherId': 'FDT-3672-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GN79700007&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GN79700007&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GN79700007&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 46}]","{'doi': '10.1016/0033-5894(79)90073-5', 'issn': '0033-5894', 'eissn': '1096-0287'}",{'authorKeywords': []}
WOS:A1979GC48800002,"CLIMATE CHANGE, SOLAR-CYCLES, AND SEASONAL WEATHER TRENDS",['Article'],['Article'],"{'sourceTitle': 'AGRICULTURAL ENGINEERING', 'publishYear': 1979, 'volume': '60', 'issue': '1', 'pages': {'range': '10-13', 'begin': '10', 'end': '13', 'count': 4}}","{'authors': [{'displayName': 'NEWMAN, JE', 'wosStandard': 'NEWMAN, JE'}]}",{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GC48800002&DestLinkType=FullRecord&DestApp=WOS_CPL'},"[{'db': 'WOK', 'count': 0}]",{'issn': '0002-1458'},{'authorKeywords': []}
WOS:A1979GJ85200005,GREENHOUSE EFFECTS OF SOME ATMOSPHERIC CONSTITUENTS,['Article'],['Article'],"{'sourceTitle': 'PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES', 'publishYear': 1979, 'volume': '290', 'issue': '1376', 'pages': {'range': '515-521', 'begin': '515', 'end': '521', 'count': 7}}","{'authors': [{'displayName': 'HOUGHTON, JT', 'wosStandard': 'HOUGHTON, JT', 'researcherId': 'CVU-0705-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GJ85200005&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GJ85200005&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GJ85200005&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 3}]","{'doi': '10.1098/rsta.1979.0011', 'issn': '1364-503X', 'eissn': '1471-2962'}",{'authorKeywords': []}
WOS:A1979GT49500012,ROLE OF ZONAL ASYMMETRIES IN CLIMATE CHANGE,['Article'],['Article'],"{'sourceTitle': 'JOURNAL OF THE ATMOSPHERIC SCIENCES', 'publishYear': 1979, 'volume': '36', 'issue': '3', 'pages': {'range': '519-528', 'begin': '519', 'end': '528', 'count': 10}}","{'authors': [{'displayName': 'HARTMANN, DL', 'wosStandard': 'HARTMANN, DL', 'researcherId': 'HYD-5326-2023'}, {'displayName': 'SHORT, DA', 'wosStandard': 'SHORT, DA', 'researcherId': 'GWB-2616-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GT49500012&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GT49500012&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GT49500012&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 28}]","{'doi': '10.1175/1520-0469(1979)036<0519:OTROZA>2.0.CO;2', 'issn': '0022-4928', 'eissn': '1520-0469'}",{'authorKeywords': []}
WOS:A1979GM63500036,"RADIOCARBON DATE FROM LAKE BOGORIA, KENYA RIFT VALLEY",['Article'],['Article'],"{'sourceTitle': 'NATURE', 'publishYear': 1979, 'volume': '278', 'issue': '5701', 'pages': {'range': '243-244', 'begin': '243', 'end': '244', 'count': 2}}","{'authors': [{'displayName': 'YOUNG, JAT', 'wosStandard': 'YOUNG, JAT', 'researcherId': 'MMC-3367-2025'}, {'displayName': 'RENAUT, RW', 'wosStandard': 'RENAUT, RW', 'researcherId': 'DZR-2910-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GM63500036&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GM63500036&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GM63500036&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 15}]","{'doi': '10.1038/278243a0', 'issn': '0028-0836'}",{'authorKeywords': []}
WOS:A1979GU56800040,EVIDENCE FOR A WIDESPREAD LATE PLEISTOCENE HUMID PERIOD IN THE KALAHARI,['Article'],['Article'],"{'sourceTitle': 'NATURE', 'publishYear': 1979, 'volume': '279', 'issue': '5709', 'pages': {'range': '145-146', 'begin': '145', 'end': '146', 'count': 2}}","{'authors': [{'displayName': 'LANCASTER, IN', 'wosStandard': 'LANCASTER, IN', 'researcherId': 'GCC-4697-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GU56800040&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GU56800040&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GU56800040&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 56}]","{'doi': '10.1038/279145a0', 'issn': '0028-0836'}",{'authorKeywords': []}
WOS:A1979GW19600043,SHORT-TERM CLIMATE CHANGE AND NEW-ZEALAND TEMPERATURES DURING THE LAST MILLENNIUM,['Article'],['Article'],"{'sourceTitle': 'NATURE', 'publishYear': 1979, 'volume': '279', 'issue': '5711', 'pages': {'range': '315-317', 'begin': '315', 'end': '317', 'count': 3}}","{'authors': [{'displayName': 'WILSON, AT', 'wosStandard': 'WILSON, AT', 'researcherId': 'CGT-2949-2022'}, {'displayName': 'HENDY, CH', 'wosStandard': 'HENDY, CH', 'researcherId': 'FDD-5055-2022'}, {'displayName': 'REYNOLDS, CP', 'wosStandard': 'REYNOLDS, CP', 'researcherId': 'EAD-2489-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GW19600043&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GW19600043&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GW19600043&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 43}]","{'doi': '10.1038/279315a0', 'issn': '0028-0836'}",{'authorKeywords': []}
WOS:A1979HD71300001,ICE AGES AND THE MILANKOVITCH THEORY - STUDY OF INTERACTIVE CLIMATE FEEDBACK MECHANISMS,['Article'],['Article'],"{'sourceTitle': 'TELLUS', 'publishYear': 1979, 'volume': '31', 'issue': '3', 'pages': {'range': '185-192', 'begin': '185', 'end': '192', 'count': 8}}","{'authors': [{'displayName': 'CESS, RD', 'wosStandard': 'CESS, RD', 'researcherId': 'ERY-9285-2022'}, {'displayName': 'WRONKA, JC', 'wosStandard': 'WRONKA, JC', 'researcherId': 'GLI-7498-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979HD71300001&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979HD71300001&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979HD71300001&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 17}]",{'issn': '0040-2826'},{'authorKeywords': []}
WOS:A1979GZ08200040,CLIMATE AND THERMODYNAMIC SYSTEMS OF MAXIMUM DISSIPATION,['Article'],['Article'],"{'sourceTitle': 'NATURE', 'publishYear': 1979, 'volume': '279', 'issue': '5714', 'pages': {'range': '630-631', 'begin': '630', 'end': '631', 'count': 2}}","{'authors': [{'displayName': 'PALTRIDGE, GW', 'wosStandard': 'PALTRIDGE, GW', 'researcherId': 'FQY-2998-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GZ08200040&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GZ08200040&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979GZ08200040&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 132}]","{'doi': '10.1038/279630a0', 'issn': '0028-0836'}",{'authorKeywords': []}
WOS:A1979HE61200007,RAPID ICE-SHEET GROWTH AND INITIATION OF THE LAST GLACIATION,['Article'],['Article'],"{'sourceTitle': 'QUATERNARY RESEARCH', 'publishYear': 1979, 'volume': '12', 'issue': '1', 'pages': {'range': '119-134', 'begin': '119', 'end': '134', 'count': 16}}","{'authors': [{'displayName': 'JOHNSON, RG', 'wosStandard': 'JOHNSON, RG', 'researcherId': 'FBD-4982-2022'}, {'displayName': 'ANDREWS, JT', 'wosStandard': 'ANDREWS, JT', 'researcherId': 'BBD-9650-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979HE61200007&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979HE61200007&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979HE61200007&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 24}]","{'doi': '10.1016/0033-5894(79)90093-0', 'issn': '0033-5894', 'eissn': '1096-0287'}",{'authorKeywords': []}
WOS:A1979HH54000015,AEROSOL-INDUCED ALBEDO CHANGE - MEASUREMENT AND MODELING OF AN INCIDENT,['Article'],['Article'],"{'sourceTitle': 'JOURNAL OF THE ATMOSPHERIC SCIENCES', 'publishYear': 1979, 'volume': '36', 'issue': '8', 'pages': {'range': '1587-1608', 'begin': '1587', 'end': '1608', 'count': 22}}","{'authors': [{'displayName': 'RUSSELL, PB', 'wosStandard': 'RUSSELL, PB', 'researcherId': 'DPW-1476-2022'}, {'displayName': 'LIVINGSTON, JM', 'wosStandard': 'LIVINGSTON, JM', 'researcherId': 'HXR-8675-2023'}, {'displayName': 'UTHE, EE', 'wosStandard': 'UTHE, EE', 'researcherId': 'EEV-4836-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979HH54000015&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979HH54000015&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979HH54000015&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 21}]","{'doi': '10.1175/1520-0469(1979)036<1587:AIACMA>2.0.CO;2', 'issn': '0022-4928'}",{'authorKeywords': []}
WOS:A1979HT03700014,CAN RAPID CLIMATIC CHANGE CAUSE VOLCANIC ERUPTIONS,['Article'],['Article'],"{'sourceTitle': 'SCIENCE', 'publishYear': 1979, 'volume': '206', 'issue': '4420', 'pages': {'range': '826-829', 'begin': '826', 'end': '829', 'count': 4}}","{'authors': [{'displayName': 'RAMPINO, MR', 'wosStandard': 'RAMPINO, MR', 'researcherId': 'FRW-4158-2022'}, {'displayName': 'SELF, S', 'wosStandard': 'SELF, S', 'researcherId': 'IPB-0566-2023'}, {'displayName': 'FAIRBRIDGE, RW', 'wosStandard': 'FAIRBRIDGE, RW', 'researcherId': 'ESR-1037-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979HT03700014&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979HT03700014&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979HT03700014&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 112}]","{'doi': '10.1126/science.206.4420.826', 'issn': '0036-8075', 'eissn': '1095-9203', 'pmid': '17820760'}",{'authorKeywords': []}
WOS:A1979JP48400024,ATMOSPHERIC CO2 CONSEQUENCES OF HEAVY DEPENDENCE ON COAL,['Article'],['Article'],"{'sourceTitle': 'ENVIRONMENTAL HEALTH PERSPECTIVES', 'publishYear': 1979, 'volume': '33', 'issue': 'DEC', 'pages': {'range': '273-283', 'begin': '273', 'end': '283', 'count': 11}}","{'authors': [{'displayName': 'ROTTY, RM', 'wosStandard': 'ROTTY, RM', 'researcherId': 'DOV-9312-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979JP48400024&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979JP48400024&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1979JP48400024&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 4}]","{'doi': '10.2307/3429088', 'issn': '0091-6765', 'pmid': '120253'}",{'authorKeywords': []}
WOS:A1980KH35500008,OCCURRENCE OF CASUARINA MEGAFOSSILS IN THE TERTIARY OF SOUTHEASTERN AUSTRALIA,['Article'],['Article'],"{'sourceTitle': 'AUSTRALIAN JOURNAL OF BOTANY', 'publishYear': 1980, 'volume': '28', 'issue': '2', 'pages': {'range': '249-259', 'begin': '249', 'end': '259', 'count': 11}}","{'authors': [{'displayName': 'CHRISTOPHEL, DC', 'wosStandard': 'CHRISTOPHEL, DC', 'researcherId': 'EPO-5350-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1980KH35500008&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1980KH35500008&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1980KH35500008&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 50}]","{'doi': '10.1071/BT9800249', 'issn': '0067-1924', 'eissn': '1444-9862'}",{'authorKeywords': []}
WOS:A1980JG50100007,DISTRIBUTION OF CLIMATE CHANGE RESULTING FROM AN INCREASE IN CO2 CONTENT OF THE ATMOSPHERE,['Article'],['Article'],"{'sourceTitle': 'JOURNAL OF THE ATMOSPHERIC SCIENCES', 'publishYear': 1980, 'volume': '37', 'issue': '1', 'pages': {'range': '99-118', 'begin': '99', 'end': '118', 'count': 20}}","{'authors': [{'displayName': 'MANABE, S', 'wosStandard': 'MANABE, S', 'researcherId': 'DGI-2682-2022'}, {'displayName': 'WETHERALD, RT', 'wosStandard': 'WETHERALD, RT', 'researcherId': 'EEG-6775-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1980JG50100007&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1980JG50100007&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1980JG50100007&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 431}]","{'doi': '10.1175/1520-0469(1980)037<0099:OTDOCC>2.0.CO;2', 'issn': '0022-4928'}",{'authorKeywords': []}
